star_rating,star_rating_Low,product_category,product_id,product_title,review_date,review_body2
4,0,Books,B004QOB8SY,SHERLOCK/シャーロック(BBC) Season2/シーズン2[日本語字幕無][リージョンＡ],2014-06-20,第一シリーズから引き続いて、本当に面白い。脚本は勿論ですが、この作品はキャスティングが素晴らしいですね。そしてキャラクターの作りが秀逸。個人的には第三話がお気に入りです。ラストは、そこで終わるのか～鬼！！って、もうお約束の展開でしたが。一話ずつではなく、シリーズとして完成される作りに、いつも驚かされています。ちなみに私は英語字幕のあるものが欲しかったのと、確実にいつも観る家のテレビで見たかったので割高にはなりましたが、北米版のBDを購入しました。なんで角川の日本版には英語字幕がないんでしょうね。その抗議をこめて星ひとつ減らしました。あと値段、何とかなりませんか？北米版ですら二倍以上ですよ。英国版と比べたらいったいどうなることか・・・。なんでその価格になるのか、詳しい説明が欲しいくらいです。箱とか装丁とかパッケージを豪華にするくらいなら、廉価版くらい別で出して欲しいものです。
5,0,Books,0736083863,Pilates Anatomy,2013-03-14,図解が丁寧で視覚的にも非常にわかりやすい作りになっています。全体の構成としては、冒頭の3章でピラティスの理念、骨格や体幹と姿勢、筋肉と動きといった基本概念を説明した後、第4章から第9章で実際のエクササイズの解説が行われています。紹介されているエクササイズも動きの要素によって各章に切り分けられた上で、難易度順に並んでいますので、実際のレッスンを受けている時に近い感覚で読み進められるのではないかと思います。また、それぞれの種目の解説については、動員されるべき筋肉群や動き方のコツ、難易度の調節方法などが網羅されていますし、最終章（第10章）では、プログラム構成の方法にも話が及んでいます。さっと斜め読みした印象では、基本的には平易な英文で書かれていますし、図解の助けがありますので、ピラティスの入門書としては十分すぎる程の内容だと思います。ただ、性質上、筋肉の名称等の解剖学的な専門用語が多く登場しますので、下記のような本があれば、より理解が深まるのではないでしょうか？[[ASIN:4415310001 ぜんぶわかる筋肉の名前としくみ事典―部位別にわかりやすくビジュアル解説]]
5,0,Books,068981528X,The Three Little Wolves and the Big Bad Pig,2014-05-03,3匹の子豚の逆バージョンですが、豚のマッドぶりが想像を超えていて、でも最後は予想外の展開で…対象は5～9歳ですが、4歳娘のお気に入りの1冊になりました。長く愛読できる1冊になりそうです。
3,1,Books,1423170644,Frozen Read-Along Storybook and CD,2014-07-14,内容は映画を観て覚えてるので英語の勉強になるかと思い購入しましたが、まだ英語の理解度が少ないのですぐに飽きてしまいました。
5,0,Books,4898153194,みさおとふくまる,2014-01-03,ねこが好きな人には、たまらない本‼プレゼントしても貰っても嬉しい一冊です✰もう…見てるだけで心がほっこり‼実家の両親が懐かしくなります。とてもあたたかい一冊‼オススメです‼
5,0,Books,2090338482,Grammaire Progressive Du Francais: Avec 600 Exercices,2014-08-31,母に頼まれ購入。教室で使うそうで。使い心地は上々とのことです。
5,0,Books,1406340073,What's in the Witch's Kitchen? (Lift the Flaps),2013-05-19,小学生のお兄ちゃんも食いつきました！英語を読む前にめくってギャーギャー言って、楽しんでいました。2歳の息子も大喜び！英語を読み終わる前に必死でめくってしまいます。何度よんでもよろこぶので、価値ある一冊です。
5,0,Books,0007268149,Collins Bird Guide,2013-12-09,イラスト、デザインともに美しく、鳥好きだけでなく、絵を描く人にもオススメ。夏冬羽、幼鳥、飛び姿、また、種類によっては生息地の風景も一緒に描かれている。
5,0,Books,0689835604,Where Is Baby's Belly Button? (Karen Katz Lift-the-Flap Books),2013-11-21,はっきりした色使いでベビーもよく見ています。めくる仕掛けが楽しそうです。
5,0,Books,0307266303,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",2014-08-25,2012年のロンドン五輪前にＮＨＫで「走り方」や「走る民族」が特集されて以来、ずっと気になっていた本です。日本語版は冗長、散漫で買う気になれませんでしたが、ランニング関係のブログ等にはこの本からの引用が大変多くて、この盆休みにオリジナルで読む決心をしました。届いたピカピカの中古品には冒頭いくらもいかないところで（推定）前所有者の討ち死にを示す紀伊國屋書店のしおりが・・・やはり難解なのか・・・走るという行為をめぐって、物語あり、科学的知見あり、人間ドラマあり。時間も空間も超えて縦横無尽に作者は筆を走らせます。英語が難しい部分はありますが、私は没頭できました。約280ページを読み終わる時には物語のラストシーンと自分のウルトラマラソンみたいな読書（延べ20時間程度）がゴールすることの両方の感動に包まれてジーンと来ました。読んで良かったと、心から思える本です。
5,0,Books,052118939X,English Grammar in Use with Answers and CD-ROM: A Self-Study Reference and Practice Book for Intermediate Learners of English,2014-02-13,分かり易い説明で、使いやすかったです。いま、海外にすんでますが、周りの友達はみんなもってます。
2,1,Books,0071766588,"Official Guide to the TOEFL Test With CD-ROM, 4th Edition (Official Guide to the Toefl Ibt)",2014-10-31,洋書だから仕方ないのかも知れませんが、本の歪みが気になります。半分くらいのページが歪んでる部分は読みにくいです。内容は非常に良いものなのに、残念です。
